Loading core dump: .\Order.API-11.dmp ...
Statistics:
          MT  Count  TotalSize Class Name
7ffcd1194c58      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.Reflection.Assembly, System.Collections.Generic.IEnumerable<System.Type>>+Tables
7ffcd1198be8      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.Reflection.PropertyInfo, System.Action<System.Object, System.Object>>+Tables
7ffcd1199500      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.Type, System.Collections.Generic.IReadOnlyList<System.Reflection.PropertyInfo>>+Tables
7ffcd1176078      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.String, Autofac.Core.IReflectionCache>+Tables
7ffcd119a780      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.Type, System.Type>+Tables
7ffcd1199e18      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.Type, System.Reflection.ConstructorInfo[]>+Tables
7ffcd13e4fe8      1         56 Autofac.Core.Resolving.Pipeline.IResolveMiddleware[]
7ffcd19ef928      1         56 System.Xml.Schema.XmlTypeCode[]
7ffcd0ac67a8      1         56 Microsoft.AspNetCore.MemoryPoolMetrics
7ffcd1289bd8      1         56 System.Collections.Concurrent.ConcurrentDictionary<Microsoft.AspNetCore.PinnedBlockMemoryPool, System.UIntPtr>+Tables
7ffcd14672b0      1         56 Microsoft.AspNetCore.Server.Kestrel.Core.Http2Limits
7ffcd127e388      1         56 Microsoft.AspNetCore.Server.Kestrel.Core.Internal.Infrastructure.KestrelTrace
7ffcd127e5f0      1         56 Microsoft.AspNetCore.Server.Kestrel.Core.Internal.Infrastructure.ConnectionManager
7ffcd1283760      1         56 Microsoft.AspNetCore.Server.Kestrel.Core.Internal.Infrastructure.TransportManager
7ffcd148cdd0      1         56 Swashbuckle.AspNetCore.SwaggerUI.SubmitMethod[]
7ffcd14a28b0      1         56 Microsoft.AspNetCore.Builder.ExceptionHandlerOptions
7ffcd12cb818      1         56 System.Collections.Concurrent.ConcurrentDictionary<Microsoft.AspNetCore.Mvc.ModelBinding.ModelBinderFactory+Key, Microsoft.AspNetCore.Mvc.ModelBinding.IModelBinder>+Tables
7ffcd14f9da0      1         56 System.Collections.Concurrent.ConcurrentDictionary<Microsoft.AspNetCore.Mvc.ModelBinding.ModelMetadata, Microsoft.AspNetCore.Mvc.ModelBinding.Validation.ValidatorCache+CacheEntry>+Tables
7ffcd12cf888      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.Type, Microsoft.Extensions.DependencyInjection.ObjectFactory>+Tables
7ffcd0b6db38      1         56 Microsoft.AspNetCore.Mvc.Controllers.ControllerFactoryProvider
7ffcd12de9c8      2         56 Microsoft.AspNetCore.Authorization.IAuthorizationRequirement[]
7ffcd1174b90      1         56 System.Collections.Concurrent.ConcurrentDictionary<Autofac.Core.Service, Autofac.Core.Registration.ServiceRegistrationInfo>+Tables
7ffcd13027a0      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.Linq.Expressions.LambdaExpression, System.String>+Tables
7ffcd2b07b80      1         56 System.Collections.Concurrent.ConcurrentDictionary<AutoMapper.Internal.MapRequest, System.Lazy<System.Delegate>>+Tables
7ffcd2de49a8      1         56 System.Collections.Concurrent.ConcurrentDictionary<AutoMapper.Internal.TypePair, System.Lazy<AutoMapper.TypeMap>>+Tables
7ffcd2dfb8e8      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.Type, MediatR.Wrappers.RequestHandlerBase>+Tables
7ffcd2dfbc70      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.Type, MediatR.Wrappers.NotificationHandlerWrapper>+Tables
7ffcd2dfbff8      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.Type, MediatR.Wrappers.StreamRequestHandlerBase>+Tables
7ffcd2e22058      1         56 System.Collections.Concurrent.ConcurrentDictionary<FluentValidation.Internal.AccessorCache<Order.Business.Mediator.Commands.Order.GetSubOrderCommand>+Key, System.Delegate>+Tables
7ffcd27bd700      1         56 System.Collections.Concurrent.ConcurrentDictionary<Microsoft.Extensions.DependencyInjection.ServiceLookup.ServiceCacheKey, Microsoft.Extensions.DependencyInjection.ServiceLookup.ServiceCallSite>+Tables
7ffcd27baac0      1         56 System.Collections.Concurrent.ConcurrentDictionary<Microsoft.Extensions.DependencyInjection.ServiceLookup.ServiceIdentifier, Microsoft.Extensions.DependencyInjection.ServiceProvider+ServiceAccessor>+Tables
7ffcd2e9f9a8      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.Type, System.Func<Microsoft.EntityFrameworkCore.ChangeTracking.Internal.IStateManager, Microsoft.EntityFrameworkCore.Internal.IDbSetSource, Microsoft.EntityFrameworkCore.Internal.IDbSetCache, Microsoft.EntityFrameworkCore.Metadata.IEntityType, Microsoft.EntityFrameworkCore.Internal.IEntityFinder>>+Tables
7ffcd2ea5128      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.ValueTuple<System.Type, System.Type>, Microsoft.EntityFrameworkCore.Storage.ValueConversion.ValueConverterInfo>+Tables
7ffcd2f55148      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.String, System.Boolean>+Tables
7ffcd12fa970      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.Guid, Microsoft.AspNetCore.DataProtection.KeyManagement.Key>+Tables
7ffcd0e0b168      1         56 Microsoft.AspNetCore.DataProtection.KeyManagement.DefaultKeyResolver
7ffcd0e04be0      1         56 Microsoft.AspNetCore.Mvc.ViewFeatures.CookieTempDataProvider
7ffcd134a010      1         56 System.Collections.Concurrent.ConcurrentDictionary<Microsoft.AspNetCore.Mvc.Razor.RazorPageActivator+CacheKey, Microsoft.AspNetCore.Mvc.Razor.RazorPagePropertyActivator>+Tables
7ffcd0e65298      1         56 Microsoft.AspNetCore.Mvc.Razor.RazorViewEngineOptions
7ffcd12ffd28      1         56 Microsoft.AspNetCore.Mvc.ViewFeatures.HtmlHelperOptions
7ffcd12d5468      1         56 System.Collections.Concurrent.ConcurrentDictionary<Microsoft.AspNetCore.Routing.IEndpointRouteBuilder, Microsoft.AspNetCore.Mvc.Infrastructure.OrderedEndpointsSequenceProvider>+Tables
7ffcd12c41e0      1         56 System.Collections.Concurrent.ConcurrentDictionary<Microsoft.AspNetCore.Mvc.ModelBinding.Metadata.ModelMetadataIdentity, Microsoft.AspNetCore.Mvc.ModelBinding.Metadata.DefaultModelMetadataProvider+ModelMetadataCacheEntry>+Tables
7ffcd1669b48      1         56 Microsoft.AspNetCore.Mvc.ApplicationModels.AttributeRouteModel
7ffcd0b47b48      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.Type, System.Object>+Tables
7ffcd17067f0      1         56 EventBus.RabbitMQ.DefaultRabbitMQPersistentConnection
7ffcd1766918      2         56 RabbitMQ.Client.AmqpTcpEndpoint[]
7ffcd17717a8      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.String, RabbitMQ.Client.Impl.RecordedExchange>+Tables
7ffcd1771b30      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.String, RabbitMQ.Client.Impl.RecordedQueue>+Tables
7ffcd1803c78      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.Net.Security.SslSessionsCache+SslCredKey, System.Net.Security.SafeCredentialReference>+Tables
7ffcd17b11c0      1         56 System.Runtime.ExceptionServices.ExceptionDispatchInfo
7ffcd180a870      1         56 System.Net.Security.SafeDeleteSslContext
7ffcd1837ee0      1         56 RabbitMQ.Client.Impl.AsyncConsumerWorkService
7ffcd1839c08      1         56 System.Collections.Concurrent.ConcurrentDictionary<RabbitMQ.Client.IModel, RabbitMQ.Client.Impl.AsyncConsumerWorkService+WorkPool>+Tables
7ffcd183ac58      1         56 System.Collections.Concurrent.ConcurrentDictionary<RabbitMQ.Client.IModel, RabbitMQ.Client.Impl.ConsumerWorkService+WorkPool>+Tables
7ffcd1882d88      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.String, Microsoft.Extensions.Logging.LogValuesFormatter>+Tables
7ffcd18486c8      1         56 RabbitMQ.Client.Impl.IncomingCommand
7ffcd1402708      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.Type, System.ValueTuple<System.Type, System.Type, System.Func<System.Int32, System.Collections.IList>>>+Tables
7ffcd197b118      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.String, System.Lazy<Microsoft.Extensions.Diagnostics.Metrics.MetricsOptions>>+Tables
7ffcd1978b50      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.String, System.Lazy<Microsoft.Extensions.DependencyInjection.MetricsServiceExtensions+NoOpOptions>>+Tables
7ffcd19e2f20      1         56 System.Text.CodePageDataItem
7ffcd1198020      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.Reflection.ConstructorInfo, System.Func<System.Object[], System.Object>>+Tables
7ffcd1ad2938      1         56 Microsoft.AspNetCore.Authorization.AuthorizationMiddlewareInternal
7ffcd1b31630      1         56 System.Collections.Concurrent.ConcurrentDictionary<Microsoft.AspNetCore.Http.Endpoint, Microsoft.AspNetCore.Authorization.AuthorizationPolicy>+Tables
7ffcd1b37de8      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.String, System.Lazy<Microsoft.AspNetCore.HostFiltering.HostFilteringOptions>>+Tables
7ffcd1ab4ec8      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.Type, Microsoft.Extensions.DependencyInjection.ActivatorUtilities+ConstructorInfoEx[]>+Tables
7ffcd1b3bac0      1         56 System.Net.Http.SocketsHttpHandler
7ffcd0c35eb8      1         56 Microsoft.AspNetCore.Mvc.ApiExplorer.DefaultApiDescriptionProvider
7ffcd1bb2550      1         56 System.Text.Json.Serialization.Converters.BooleanConverter
7ffcd1bb31a8      1         56 System.Text.Json.Serialization.Converters.ByteConverter
7ffcd1bb3420      1         56 System.Text.Json.Serialization.Converters.ByteArrayConverter
7ffcd1bb4208      1         56 System.Text.Json.Serialization.Converters.CharConverter
7ffcd1bb46b8      1         56 System.Text.Json.Serialization.Converters.DateTimeConverter
7ffcd1bb52f0      1         56 System.Text.Json.Serialization.Converters.DateTimeOffsetConverter
7ffcd1bb5f38      1         56 System.Text.Json.Serialization.Converters.DateOnlyConverter
7ffcd1bb6b80      1         56 System.Text.Json.Serialization.Converters.TimeOnlyConverter
7ffcd1bb7898      1         56 System.Text.Json.Serialization.Converters.HalfConverter
7ffcd1bb8510      1         56 System.Text.Json.Serialization.Converters.DoubleConverter
7ffcd1bb9178      1         56 System.Text.Json.Serialization.Converters.DecimalConverter
7ffcd1bb9dc0      1         56 System.Text.Json.Serialization.Converters.GuidConverter
7ffcd1bbaa18      1         56 System.Text.Json.Serialization.Converters.Int16Converter
7ffcd1bbb680      1         56 System.Text.Json.Serialization.Converters.Int32Converter
7ffcd1bbc2e8      1         56 System.Text.Json.Serialization.Converters.Int64Converter
7ffcd1bbcc88      1         56 System.Text.Json.Serialization.Converters.JsonElementConverter
7ffcd1bbcf00      1         56 System.Text.Json.Serialization.Converters.JsonDocumentConverter
7ffcd1bbd9e0      1         56 System.Text.Json.Serialization.Converters.MemoryByteConverter
7ffcd1bbe390      1         56 System.Text.Json.Serialization.Converters.ReadOnlyMemoryByteConverter
7ffcd1bbe600      1         56 System.Text.Json.Serialization.Converters.DefaultObjectConverter
7ffcd1bbf1f0      1         56 System.Text.Json.Serialization.Converters.SByteConverter
7ffcd1bbfe58      1         56 System.Text.Json.Serialization.Converters.SingleConverter
7ffcd1bc0318      1         56 System.Text.Json.Serialization.Converters.StringConverter
7ffcd1bc11c0      1         56 System.Text.Json.Serialization.Converters.TimeSpanConverter
7ffcd1bc1e18      1         56 System.Text.Json.Serialization.Converters.UInt16Converter
7ffcd1bc2a80      1         56 System.Text.Json.Serialization.Converters.UInt32Converter
7ffcd1bc36e8      1         56 System.Text.Json.Serialization.Converters.UInt64Converter
7ffcd1bc43b0      1         56 System.Text.Json.Serialization.Converters.Int128Converter
7ffcd1bc5088      1         56 System.Text.Json.Serialization.Converters.UInt128Converter
7ffcd1bc5360      1         56 System.Text.Json.Serialization.Converters.UriConverter
7ffcd1bc5888      1         56 System.Text.Json.Serialization.Converters.VersionConverter
7ffcd1c11350      1         56 System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>
7ffcd1cd1a90      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.Text.RegularExpressions.RegexCache+Key, System.Text.RegularExpressions.RegexCache+Node>+Tables
7ffcd1d35be0      1         56 System.Text.Json.Serialization.Converters.ObjectDefaultConverter<System.Enum>
7ffcd1d36978      1         56 System.Text.Json.Serialization.Converters.ObjectDefaultConverter<System.ValueType>
7ffcd1d371c8      1         56 System.Text.Json.Serialization.Converters.ObjectDefaultConverter<System.IComparable>
7ffcd1d392b8      1         56 System.Text.Json.Serialization.Converters.ObjectDefaultConverter<System.ISpanFormattable>
7ffcd1d3a4c0      1         56 System.Text.Json.Serialization.Converters.ObjectDefaultConverter<System.IFormattable>
7ffcd1d3ad10      1         56 System.Text.Json.Serialization.Converters.ObjectDefaultConverter<System.IConvertible>
7ffcd1f24dc8      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.Net.Http.HttpConnectionPoolManager+HttpConnectionKey, System.Net.Http.HttpConnectionPool>+Tables
7ffcd1f29f50      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.Uri, System.Int64>+Tables
7ffcd1f2b050      1         56 System.Threading.PortableThreadPool+WaitThread
7ffcd1f2f838      1         56 System.Net.Http.Headers.HeaderDescriptor[]
7ffcd1f8d2d8      1         56 System.Text.Json.Serialization.Converters.ObjectDefaultConverter<Swashbuckle.AspNetCore.SwaggerUI.ConfigObject>
7ffcd1fbcdf0      1         56 System.Text.Json.Serialization.Converters.ObjectDefaultConverter<Swashbuckle.AspNetCore.SwaggerUI.UrlDescriptor>
7ffcd1fd2a18      1         56 System.Text.Json.Serialization.Converters.ObjectDefaultConverter<Swashbuckle.AspNetCore.SwaggerUI.OAuthConfigObject>
7ffcd1fd8790      1         56 System.Text.Json.Serialization.Converters.ObjectDefaultConverter<Swashbuckle.AspNetCore.SwaggerUI.InterceptorFunctions>
7ffcd2630618      1         56 System.Collections.Concurrent.ConcurrentDictionary<Microsoft.AspNetCore.Mvc.Abstractions.ActionDescriptor, Microsoft.AspNetCore.Mvc.ActionConstraints.ActionConstraintCache+CacheEntry>+Tables
7ffcd2631148      1         56 System.Collections.Concurrent.ConcurrentDictionary<Microsoft.AspNetCore.Mvc.Abstractions.ActionDescriptor, Microsoft.AspNetCore.Mvc.ActionConstraints.ActionConstraintCache+CacheEntry>+Node
7ffcd25ddc10      1         56 Microsoft.Extensions.ObjectPool.DefaultObjectPool<Microsoft.AspNetCore.Routing.UriBuildingContext>
7ffcd12bdca0      2         56 Microsoft.Extensions.Internal.PropertyActivator<Microsoft.AspNetCore.Mvc.ControllerContext>[]
7ffcd263ee60      1         56 Microsoft.AspNetCore.Mvc.Controllers.ControllerBinderDelegateProvider+<>c__DisplayClass0_0
7ffcd263f200      1         56 Microsoft.AspNetCore.Mvc.Controllers.ControllerBinderDelegateProvider+BinderItem[]
7ffcd26e9050      1         56 System.Collections.Concurrent.ConcurrentDictionary<Microsoft.EntityFrameworkCore.Infrastructure.IDbContextOptions, System.ValueTuple<System.IServiceProvider, System.Collections.Generic.IDictionary<System.String, System.String>>>+Tables
7ffcd27af9b8      1         56 Microsoft.Extensions.DependencyInjection.ServiceLookup.CallSiteFactory
7ffcd27cdd68      1         56 System.Collections.Concurrent.ConcurrentDictionary<Microsoft.EntityFrameworkCore.Infrastructure.IDbContextOptions, System.ValueTuple<System.IServiceProvider, System.Collections.Generic.IDictionary<System.String, System.String>>>+Node
7ffcd27cea70      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.Type, System.Collections.Generic.IReadOnlyList<Microsoft.EntityFrameworkCore.Infrastructure.DbSetProperty>>+Tables
7ffcd27cfb00      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.ValueTuple<System.Type, System.String>, System.Func<Microsoft.EntityFrameworkCore.DbContext, System.String, System.Object>>+Tables
7ffcd3272978      1         56 Microsoft.EntityFrameworkCore.Diagnostics.EventDefinition<System.String, System.String, System.String>
7ffcd2f52b58      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.ValueTuple<Microsoft.EntityFrameworkCore.Storage.RelationalTypeMappingInfo, System.Type, Microsoft.EntityFrameworkCore.Storage.ValueConversion.ValueConverter, Microsoft.EntityFrameworkCore.Storage.CoreTypeMapping>, Microsoft.EntityFrameworkCore.Storage.RelationalTypeMapping>+Tables
7ffcd3788270      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.Type, Microsoft.EntityFrameworkCore.Metadata.RuntimeEntityType>+Tables
7ffcd37fa978      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.String, Microsoft.EntityFrameworkCore.SqlServer.ValueGeneration.Internal.SqlServerSequenceValueGeneratorState>+Tables
7ffcd37fd720      1         56 System.Collections.Concurrent.ConcurrentDictionary<Microsoft.EntityFrameworkCore.ValueGeneration.ValueGeneratorCache+CacheKey, Microsoft.EntityFrameworkCore.ValueGeneration.ValueGenerator>+Tables
7ffcd37ff2b0      1         56 Microsoft.EntityFrameworkCore.Diagnostics.EventDefinition<System.String, System.String, System.String, System.String, System.String>
7ffcd1c15d28      1         56 System.Collections.Concurrent.ConcurrentDictionary<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>+Tables
