Loading core dump: .\Order.API-3.dmp ...
Statistics:
          MT   Count  TotalSize Class Name
7ffcf6ef1850       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessagePromotionAmountViewModel>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6ef2048       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessagePromotionAmountViewModel>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6ef62a0       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageFeeAmountViewModel>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6ef6a98       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageFeeAmountViewModel>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6ef7458       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.ICollection<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageFeePaymentViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6ef7c50       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.ICollection<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageFeePaymentViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6ef8ea8       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageFeeAmountDtlViewModel>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6ef96a0       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageFeeAmountDtlViewModel>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6efc510       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.ICollection<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageFeeTaxViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6efcd08       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.ICollection<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageFeeTaxViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf4b15330       1         64 System.Func<System.String, Microsoft.Extensions.Options.IOptionsFactory<Microsoft.AspNetCore.HostFiltering.HostFilteringOptions>, Microsoft.AspNetCore.HostFiltering.HostFilteringOptions>
7ffcf4b15718       1         64 System.Func<System.String, System.ValueTuple<System.Func<System.String, Microsoft.Extensions.Options.IOptionsFactory<Microsoft.AspNetCore.HostFiltering.HostFilteringOptions>, Microsoft.AspNetCore.HostFiltering.HostFilteringOptions>, Microsoft.Extensions.Options.IOptionsFactory<Microsoft.AspNetCore.HostFiltering.HostFilteringOptions>>, System.Lazy<Microsoft.AspNetCore.HostFiltering.HostFilteringOptions>>
7ffcf62a4e90       1         64 System.Action<Microsoft.EntityFrameworkCore.Metadata.Conventions.RuntimeModelConvention, System.Collections.Generic.Dictionary<System.String, System.Object>, Microsoft.EntityFrameworkCore.Metadata.IKey, Microsoft.EntityFrameworkCore.Metadata.RuntimeKey, System.Boolean>
7ffcf4b1b100       1         64 System.Func<Microsoft.AspNetCore.Server.Kestrel.Core.ListenOptions, System.Threading.CancellationToken, System.Threading.Tasks.Task>
7ffcf4b1eed8       1         64 System.Action<Microsoft.AspNetCore.Http.Features.FeatureCollection, Microsoft.AspNetCore.Server.Kestrel.Core.ListenOptions, Microsoft.Extensions.Logging.ILogger<Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware>>
7ffcf4b1c998       1         64 System.Func<Microsoft.AspNetCore.Server.Kestrel.Core.ListenOptions, Microsoft.AspNetCore.Server.Kestrel.Core.ListenOptions>
7ffcf4b32aa8       2         64 System.Collections.Generic.List<System.Func<Microsoft.AspNetCore.Connections.ConnectionDelegate, Microsoft.AspNetCore.Connections.ConnectionDelegate>>
7ffcf4b332a0       2         64 System.Collections.Generic.List<System.Func<Microsoft.AspNetCore.Connections.MultiplexedConnectionDelegate, Microsoft.AspNetCore.Connections.MultiplexedConnectionDelegate>>
7ffcf4b37828       2         64 Microsoft.AspNetCore.Server.Kestrel.Core.Internal.Infrastructure.TransportManager+<>c__DisplayClass8_0
7ffcf4b39d70       1         64 System.Action<System.Object, Microsoft.AspNetCore.PinnedBlockMemoryPool>
7ffcf4b3c180       2         64 Microsoft.AspNetCore.Server.Kestrel.Core.Internal.Infrastructure.TransportConnectionManager
7ffcf4b4c798       1         64 System.Func<Microsoft.AspNetCore.Mvc.ApiExplorer.IApiDescriptionProvider, System.Int32>
7ffcf4b4d3e0       1         64 System.Func<Microsoft.AspNetCore.Mvc.ApiExplorer.IApiDescriptionProvider, Microsoft.AspNetCore.Mvc.ApiExplorer.IApiDescriptionProvider>
7ffcf4b4f7f0       1         64 System.Func<Microsoft.Extensions.Logging.LoggerMessage+LogValues<System.String, System.String, System.String>, System.Exception, System.String>
7ffcf4b626d8       1         64 System.Func<Microsoft.AspNetCore.Mvc.ActionConstraints.HttpMethodActionConstraint, System.Collections.Generic.IEnumerable<System.String>>
7ffcf4b721a0       1         64 System.Func<Order.Business.Mediator.Queries.OrderInquiry.GetOrderInquiryByOrderIdQuery, System.String>
7ffcf4b72330       1         64 System.Action<Order.Business.Mediator.Queries.OrderInquiry.GetOrderInquiryByOrderIdQuery, System.String>
7ffcf4b724c0       1         64 System.Func<Order.Business.Mediator.Queries.CompanyBUMapping.DeleteCompanyBuMappingQuery, System.Int32>
7ffcf4b72650       1         64 System.Action<Order.Business.Mediator.Queries.CompanyBUMapping.DeleteCompanyBuMappingQuery, System.Int32>
7ffcf4b727e0       1         64 System.Func<Order.Business.Mediator.Queries.RoleChannelMapping.DeleteRoleChannelMappingQuery, System.Int32>
7ffcf4b72970       1         64 System.Action<Order.Business.Mediator.Queries.RoleChannelMapping.DeleteRoleChannelMappingQuery, System.Int32>
7ffcf4b731c0       1         64 System.Func<Order.Business.Mediator.Queries.SysChannel.GetSysChannelQuery, System.Boolean>
7ffcf4b735b0       1         64 System.Action<Order.Business.Mediator.Queries.SysChannel.GetSysChannelQuery, System.Boolean>
7ffcf4b739a0       1         64 System.Func<Order.Business.Mediator.Queries.SysChannel.GetSysChannelByIdQuery, System.Int64>
7ffcf4b73d90       1         64 System.Action<Order.Business.Mediator.Queries.SysChannel.GetSysChannelByIdQuery, System.Int64>
7ffcf4b75620       1         64 System.Func<Order.Business.Mediator.Queries.SysChannel.DeleteSysChannelQuery, System.Int64>
7ffcf4b757b0       1         64 System.Action<Order.Business.Mediator.Queries.SysChannel.DeleteSysChannelQuery, System.Int64>
7ffcf4b76000       1         64 System.Func<Order.Business.Mediator.Queries.SysChannel.GetConfigChannelUploadMappingQuery, System.Boolean>
7ffcf4b76190       1         64 System.Action<Order.Business.Mediator.Queries.SysChannel.GetConfigChannelUploadMappingQuery, System.Boolean>
7ffcf4b769e0       1         64 System.Func<Order.Business.Mediator.Queries.SysDeliverySubType.GetSysDeliverySubTypeQuery, System.Boolean>
7ffcf4b76b70       1         64 System.Action<Order.Business.Mediator.Queries.SysDeliverySubType.GetSysDeliverySubTypeQuery, System.Boolean>
7ffcf4b76d00       1         64 System.Func<Order.Business.Mediator.Queries.SysDeliverySubType.GetSysDeliverySubTypeByIdQuery, System.Int64>
7ffcf4b76e90       1         64 System.Action<Order.Business.Mediator.Queries.SysDeliverySubType.GetSysDeliverySubTypeByIdQuery, System.Int64>
7ffcf4b77020       1         64 System.Func<Order.Business.Mediator.Queries.SysDeliverySubType.DeleteSysDeliverySubTypeQuery, System.Int64>
7ffcf4b771b0       1         64 System.Action<Order.Business.Mediator.Queries.SysDeliverySubType.DeleteSysDeliverySubTypeQuery, System.Int64>
7ffcf4b77a00       1         64 System.Func<Order.Business.Mediator.Queries.SysDeliveryType.GetSysDeliveryTypeQuery, System.Boolean>
7ffcf4b77b90       1         64 System.Action<Order.Business.Mediator.Queries.SysDeliveryType.GetSysDeliveryTypeQuery, System.Boolean>
7ffcf4b77d20       1         64 System.Func<Order.Business.Mediator.Queries.SysDeliveryType.GetSysDeliveryTypeByIdQuery, System.Int64>
7ffcf4b77eb0       1         64 System.Action<Order.Business.Mediator.Queries.SysDeliveryType.GetSysDeliveryTypeByIdQuery, System.Int64>
7ffcf4b78040       1         64 System.Func<Order.Business.Mediator.Queries.SysDeliveryType.DeleteSysDeliveryTypeQuery, System.Int64>
7ffcf4b781d0       1         64 System.Action<Order.Business.Mediator.Queries.SysDeliveryType.DeleteSysDeliveryTypeQuery, System.Int64>
7ffcf4b78a20       1         64 System.Func<Order.Business.Mediator.Queries.SysFulfillmentType.GetSysFulfillmentTypesQuery, System.Boolean>
7ffcf4b78bb0       1         64 System.Action<Order.Business.Mediator.Queries.SysFulfillmentType.GetSysFulfillmentTypesQuery, System.Boolean>
7ffcf4b78d40       1         64 System.Func<Order.Business.Mediator.Queries.SysFulfillmentType.GetSysFulfillmentTypeByIdQuery, System.Int64>
7ffcf4b78ed0       1         64 System.Action<Order.Business.Mediator.Queries.SysFulfillmentType.GetSysFulfillmentTypeByIdQuery, System.Int64>
7ffcf4b79060       1         64 System.Func<Order.Business.Mediator.Queries.SysFulfillmentType.DeleteSysFulfillmentTypeQuery, System.Int64>
7ffcf4b791f0       1         64 System.Action<Order.Business.Mediator.Queries.SysFulfillmentType.DeleteSysFulfillmentTypeQuery, System.Int64>
7ffcf4b79a40       1         64 System.Func<Order.Business.Mediator.Queries.SysOrderFulfillmentType.GetSysOrderFulfillmentTypesQuery, System.Boolean>
7ffcf4b79bd0       1         64 System.Action<Order.Business.Mediator.Queries.SysOrderFulfillmentType.GetSysOrderFulfillmentTypesQuery, System.Boolean>
7ffcf4b79d60       1         64 System.Func<Order.Business.Mediator.Queries.SysOrderFulfillmentType.GetSysOrderFulfillmentTypeByIdQuery, System.Int64>
7ffcf4b79ef0       1         64 System.Action<Order.Business.Mediator.Queries.SysOrderFulfillmentType.GetSysOrderFulfillmentTypeByIdQuery, System.Int64>
7ffcf4b7a080       1         64 System.Func<Order.Business.Mediator.Queries.SysOrderFulfillmentType.DeleteSysOrderFulfillmentTypeQuery, System.Int64>
7ffcf4b7a210       1         64 System.Action<Order.Business.Mediator.Queries.SysOrderFulfillmentType.DeleteSysOrderFulfillmentTypeQuery, System.Int64>
7ffcf4b7aaa0       1         64 System.Func<Order.Business.Mediator.Queries.SysOrderType.GetSysOrderTypeQuery, System.Boolean>
7ffcf4b7ac30       1         64 System.Action<Order.Business.Mediator.Queries.SysOrderType.GetSysOrderTypeQuery, System.Boolean>
7ffcf4b7adc0       1         64 System.Func<Order.Business.Mediator.Queries.SysOrderType.GetSysOrderTypeByIdQuery, System.Int32>
7ffcf4b7af50       1         64 System.Action<Order.Business.Mediator.Queries.SysOrderType.GetSysOrderTypeByIdQuery, System.Int32>
7ffcf4b7b0e0       1         64 System.Func<Order.Business.Mediator.Queries.SysOrderType.DeleteSysOrderTypeQuery, System.Int32>
7ffcf4b7b270       1         64 System.Action<Order.Business.Mediator.Queries.SysOrderType.DeleteSysOrderTypeQuery, System.Int32>
7ffcf4b7bac0       1         64 System.Func<Order.Business.Mediator.Queries.SysRunningNumber.GetSysRunningNumberQuery, System.Boolean>
7ffcf4b7bc50       1         64 System.Action<Order.Business.Mediator.Queries.SysRunningNumber.GetSysRunningNumberQuery, System.Boolean>
7ffcf4b7bde0       1         64 System.Func<Order.Business.Mediator.Queries.SysRunningNumber.GetSysRunningNumberByIdQuery, System.Int32>
7ffcf4b7bf70       1         64 System.Action<Order.Business.Mediator.Queries.SysRunningNumber.GetSysRunningNumberByIdQuery, System.Int32>
7ffcf4b7c100       1         64 System.Func<Order.Business.Mediator.Queries.SysRunningNumber.GenDocumentNumberQuery, System.String>
7ffcf4b7c290       1         64 System.Action<Order.Business.Mediator.Queries.SysRunningNumber.GenDocumentNumberQuery, System.String>
